fund_id,fund_name,Despesa,Liquidado,liquidated_brl
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL,"                 610,01",3169.245954
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903039 - MATERIAL ESPORTIVO E DE LAZER,"             202.763,92",1053439.6699680001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903040 - MATERIAL EDUCATIVO E CULTURAL,"             672.627,71",3494570.004534
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS,"           5.217.766,09",27108381.943986
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM,"              22.915,41",119054.721114
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903043 - LIVROS P/BIBLIO.PUBLI,MAPAS,OUTRAS PUBLICACA","              58.697,00",304954.3938
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903044 - BANDEIRAS, FLAMULAS, INSIGNIAS","              70.447,00",366000.34380000003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"           1.492.389,32",7753559.473128
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"             106.424,99",552920.393046
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"           1.411.355,00",7332553.767
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"           1.180.234,36",6131789.593944001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903055 - MATERIAL PARA TELECOMUNICACOES,"              65.218,82",338837.857428
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"             671.091,61",3486589.350594
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"             635.097,31",3299584.5643740003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","             239.874,05",1246241.63937
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903064 - PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO,"              28.149,05",146245.57437000002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"             271.417,75",1410123.77835
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903080 - ANIMAIS PARA ABATE,EXPERIMENTO E SEMEM","              24.000,00",124689.6
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903081 - ALIMENTOS PARA ANIMAIS,"             529.932,30",2753210.2714200006
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903082 - SEMENTES E MUDAS DE PLANTAS,"             315.129,73",1637224.999242
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903090 - OUTROS MATERIAIS DE CONSUMO,"           5.810.481,21",30187774.078434
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA,"           2.389.022,77",12411928.899258
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903340 - REGIME DE QUILOMETRAGEM,"           3.240.000,00",16833096.0
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903342 - PASSAGENS AEREAS        EXERCICIO ANTERIOR.,"           1.619.484,88",8413871.745552
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","           1.005.655,03",5224780.1428620005
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903344 - VALE-TRANSPORTE,"              41.247,67",214298.144718
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO,"             821.155,52",4266231.388608
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903346 - LOCOMOCAO DE SERVIDORES,"             529.409,66",2750494.9475640003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903347 - TRANSPORTE ESCOLAR,"           1.704.717,61",8856689.870994002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903350 - LOCOMOçãO DE SERV.POR MEIO DE APLIC.DE TRANS,"             728.919,64",3787029.0976560004
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","             114.175,00",593184.795
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903504 - SERVICOS DE CONSULTORIA-PESSOA JURIDICA,"             193.313,37",1004340.2824980001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903509 - CONSULTORIA TECNO.DA IMFORMACãO-PJ,"           1.810.042,13",9403892.882202
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903603 - CONDOMINIO,"               8.280,00",43017.912000000004
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS,"           7.132.033,86",37053768.716244005
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS,"           1.462.388,20",7597691.65428
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS,"          80.881.125,81",420209801.03327405
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903625 - CURSOS, PALESTRAS","             150.288,50",780808.8729000001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903626 - SERVICOS TECNICOS E ESPECIALIZADOS,"                 550,00",2857.4700000000003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903691 - LOCACAO DE IMOVEIS,"          15.410.603,03",80064246.982062
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903795 - SERVICOS DE VIGILANCIA,"         163.764.502,55",850822096.5482701
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903796 - SERVICOS DE LIMPEZA,"          11.204.263,62",58210631.211348
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903799 - OUTROS SERVICOS,"           9.742.538,17",50616382.808418
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903903 - CONDOMINIOS,"           4.725.524,54",24550990.195116002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS,"           2.859.794,96",14857778.735184
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903914 - EXAMES LABORATORIAIS,"              64.931,22",337343.660388
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,"          29.207.463,25",151744454.56905
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO),"              34.214,47",177757.857438
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903918 - PROPAGANDA/PUBLICIDADE,"              16.952,76",88076.36930399999
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"           1.509.762,61",7843820.663994001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903921 - SERVICOS DE COMUNICACAO DE DADOS,"               7.755,70",40293.96378
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903922 - LOC.MAQ.REPROGAFICAS C/MAO DE OBRA,"              78.428,47",407467.27303800004
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903925 - SERVICOS DE CORREIOS,"          43.622.674,52",226637243.20120803
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903926 - PUBLICIDADE LEGAL,"              40.639,27",211137.263358
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE,"           5.490.339,17",28524508.123818003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903928 - SERVICOS DE PUBLICIDADE INSTITUCIONAL,"                 277,50",1441.7235
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903931 - SERVICOS DE APOIO AO ENSINO,"             587.464,48",3052112.959392
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","             130.335,30",677144.01762
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903940 - FRETES E TRANSPORTES,"           1.392.891,37",7236627.823698001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903941 - SERVICO DE LAVANDERIA,"              70.668,38",367150.50145200005
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903942 - SEGURO DE VIDA,"               1.688,85",8774.25129
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","             121.901,16",633325.286664
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903944 - SEGURO DE VEICULO,"             945.838,26",4914008.096004
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903945 - OUTROS SEGUROS,"             606.433,00",3150662.0082
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","           2.417.628,31",12560546.121774001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903949 - ESTAGIARIOS CONTRATADOS POR INSTITUICOES,"           4.222.495,88",21937555.094952002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE,"              28.150,00",146250.51
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS,"              68.410,00",355417.314
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903953 - PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA","             692.342,20",3596994.6658799998
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","              23.550,20",122352.70908000002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903956 - ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA,"              76.114,60",395445.79284000007
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903957 - SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI,"             128.495,79",667587.027366
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903958 - AUDIO,VIDEO,FOTO E PROJECAO","              16.800,00",87282.72
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903960 - REALIZACAO DE CONCURSO PUBLICO,"           3.610.260,45",18756747.141930003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,"           2.137.159,13",11103396.544002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903962 - CONTR.CURSOS INCL.QUALIF.PROFIS.EXT.SERV.PUB,"              98.950,00",514084.83
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","             382.150,52",1985424.8116080002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903964 - CRECHE,"              72.175,25",374979.29385
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33903965 - SERVICOS DE COPA, COPEIRAGEM","             118.996,01",618231.870354
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903969 - SERV.SOCORRISTA P/ATEND.MEDICO URGENTE,"              45.661,44",237229.44537600002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903970 - FORNEC.ALIMENT.PREPARADA-HOSPITALAR,"              17.970,50",93363.9357
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB,"           6.491.388,77",33725361.215658
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903975 - CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS,"           1.913.537,00",9941590.129800001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903978 - MANUTENCAO DE VIATURAS ESCOLTA DE CUSTODIADO,"              16.670,83",86611.63018200001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"          37.246.347,65",193509674.58081
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"          30.537.832,05",158656252.63257
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET,"          34.116.862,26",177250746.185604
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903982 - CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC,"           1.943.010,43",10094716.388022
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903983 - SERVICOS GRAFICOS,"             794.370,50",4127072.4957000003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,"             222.459,00",1155763.4886
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903991 - LOCACAO DE IMOVEIS,"          98.901.278,56",513831702.63062406
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO,"           8.494.220,94",44130875.471676
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO,"              65.172,26",338595.95960400003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33903999 - OUTROS SERVICOS DE TERCEIROS,"         100.286.277,08",521027323.941432
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904007 - MANUTENçãO DE SOFTWARE,"           2.428.972,81",12619485.337074
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904010 - ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR,"          37.509.354,83",194876102.083782
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904011 - SUPORTE DE INFRAESTRUTURA,"             147.400,00",765801.9600000001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904012 - SUPORTE A USUáRIOS DE TI,"             493.718,28",2565063.9519120003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904013 - HOSPEDAGEM DE SISTEMAS,"           1.087.269,49",5648799.908346
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904014 - LOCAçãO DE EQUIPAMENTOS DE TI,"           2.911.641,90",15127144.32726
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904015 - MANUTENçãO DE EQUIPAMENTOS DE TI,"              55.225,07",286916.328678
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904016 - COMUNICAçãO DE DADOS,"           3.244.776,74",16857913.074996002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904018 - SALA COFRE,"           3.388.544,24",17604842.744496003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904019 - SERVIçOS DE DIGITAçãO E PREPARAçãO DE DADOS,"           4.821.154,80",25047827.64792
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904020 - SERVIçOS DE TELEFONIA DE VOZ SOBRE IP,"              42.808,91",222409.41101400004
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904021 - SERVIçOS DE MENSAGERIA E COLABORAçãO,"               2.801,25",14553.61425
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904090 - SERVIçOS DE TECNOLOGIA DA INFORMAçãO,"         146.616.757,47",761732701.7596381
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904112 - CONTRIBUICOES A EMPRESAS ESTATAIS,"          10.218.544,36",53089425.367944
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904601 - AUXILIO - ALIMENTACAO,"         449.840.450,34",2337101075.696436
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904713 - IPTU,"              15.374,92",79878.859368
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904718 - TAXA DE LIMPEZA PUBLICA,"             143.626,53",746197.273962
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904720 - OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA,"           1.071.793,20",5568394.39128
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904722 - OUTRAS TAXAS,"             440.950,85",2290916.04609
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33904901 - AUXILIO - TRANSPORTE,"          75.842.384,65",394031525.21061003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905011 - ENERGIA ELETRICA,"          16.004.730,96",83150979.22958401
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905012 - TELEFONIA FIXA,"           2.002.978,30",10406273.45982
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905013 - AGUA E ESGOTOS,"           3.011.312,15",15644971.14411
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905014 - GAS ENCANADO,"               5.809,96",30185.066184000003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905015 - OUTROS SERVICOS DE UTILIDADE PUBLICA,"          30.601.481,00",158986934.3874
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905017 - TELEFONIA MOVEL CELULAR,"           1.263.099,82",6562308.804828
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905922 - PENSIONISTAS - CARTEIRAS EXTINTAS,"          78.135.203,19",405943634.65332603
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905923 - INATIVOS - CARTEIRAS EXTINTAS,"         682.161.089,16",3544099722.621864
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905924 - RESTIT.CONTR.§ 1º ART.5º LEI Nº16.877-2018,"         304.431.877,15",1581645374.54511
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33905925 - RESTIT.CONTR.§ 1º ART.6º LEI Nº16.877-2018,"          61.000.000,00",316919400.0
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909205 - REFORMAS DE BENS IMOVEIS E DE DOM.PUBLICO,"              99.338,64",516103.970256
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909215 - VIGILANCIA,"             712.797,27",3703266.9365580003
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909216 - ENERGIA ELETRICA,"              98.687,13",512719.1152020001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909217 - TELEFONIA,"              69.283,45",359955.23613
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909218 - AGUA E ESGOTOS,"              73.076,67",379662.531318
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES,"           9.627.270,13",50017519.23340201
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909221 - DIARIAS,"          44.776.327,52",232630931.99740803
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909222 - IMPOSTOS EM ATRASO,"                 825,35",4288.02339
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909301 - INDENIZACOES E RESTITUICOES DIVERSAS,"          11.352.100,06",58978700.651724
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909315 - AJUDA DE CUSTO-PESSOAL CIVIL,"           2.225.522,00",11562476.9988
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909317 - INDENIZACAO TERMOS DECR.40.177/95 E ALT.POST,"          14.732.904,95",76543334.37723
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909318 - AJUDA DE CUSTO PARA MORADIA (RES. CNJ 199/14,"              97.915,23",508708.785942
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909323 - RESSARCI.DE TRANSP.P/LOCOMOCAO DE SERVIDORES,"                 765,91",3979.208814
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33909325 - RESTITUICAO DECOR COOPERACAO TJ/SSP (PM),"          19.730.467,12",102507668.87524801
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33913002 - MATERIAL DE CONSUMO,"           2.529.933,37",13144015.830498
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33913794 - LIMPEZA E VIGILANCIA,"          18.424.328,00",95721753.6912
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"33913981 - REFORMAS DE IMóVEIS,INCLUS.INSTAL.HIDR.E ELE","           1.337.196,03",6947268.254262
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33913990 - OUTROS SERV.DE TERC. PESSOA JURIDICA,"           8.902.001,42",46249458.177468
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,33919326 - REST.DEC.DIARIA ESP.JOR.E.TRAB.PMILITAR-DEJE,"           1.142.510,58",5935799.467332001
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44405101 - TRANSFERENCIAS A MUNICIPIOS-OBRAS,"          36.506.540,25",189666079.21485
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44405201 - TRANSF.A MUNICIPIOS-EQUIP.MATER.PERMANENTE,"           1.417.483,78",7364395.230612
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44504201 - AUXILIOS PARA DESPESAS DE CAPITAL,"           3.225.010,53",16755219.707562
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44903999 - OUTROS SERVICOS DE TERCEIROS,"             170.154,99",884023.235046
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44904062 - AQUISIçãO DE SOFTWARE,"           1.284.578,73",6673900.333842
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44904201 - AUXILIOS PARA DESPESAS DE CAPITAL,"           1.238.380,87",6433883.9719980005
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905110 - ESTUDOS E PROJETOS,"             396.172,63",2058275.281902
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905130 - EXECUCAO DE OBRAS E INSTALACOES,"          28.867.699,08",149979243.800232
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905210 - VEICULOS DIVERSOS,"          30.005.423,00",155890174.65420002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO,"           6.868.812,02",35686225.968708
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905231 - MAQUINAS E MOTORES,"             135.938,22",706253.428188
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905232 - MOBILIARIO EM GERAL,"           6.934.696,06",36028519.910124
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"44905233 - MATERIAL EDUCATIVO,CULTURAL E RECREATIVO","             940.190,09",4884663.593586
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE,"          17.477.306,61",90801598.761594
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,"44905235 - EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO","             540.563,14",2808441.7375560002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44909201 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES,"           1.993.091,63",10354908.254502
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44915141 - OBRAS E INSTALACOES,"          11.114.926,81",57746490.748674005
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44915220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACAO,"              34.500,00",179241.30000000002
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44915237 - EQUIPAMENTOS E MATERIAL PERMANENTE,"             118.004,98",613083.073092
3.0,RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,45906103 - AQUISICAO DE IMOVEIS,"           1.390.000,00",7221606.0
4.0,REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,31900111 - INATIVOS-RPPS,"       3.031.663.899,14",15750706621.591955
